elec_grid_buy.emission_factor,elec_grid_sell.emission_factor,elec_grid_buy.variable_costs,elec_grid_sell.variable_costs
0.345026357,-0.345026357,0.3,-0.06
0.328890607,-0.328890607,0.3,-0.06
0.333712689,-0.333712689,0.3,-0.06
0.346743736,-0.346743736,0.3,-0.06
0.365031027,-0.365031027,0.3,-0.06
0.38732154,-0.38732154,0.3,-0.06
0.422800895,-0.422800895,0.3,-0.06
0.465829452,-0.465829452,0.3,-0.06
0.508629791,-0.508629791,0.3,-0.06
0.532346666,-0.532346666,0.3,-0.06
0.533672003,-0.533672003,0.3,-0.06
0.520758886,-0.520758886,0.3,-0.06
0.513549435,-0.513549435,0.3,-0.06
0.485482982,-0.485482982,0.3,-0.06
0.459449127,-0.459449127,0.3,-0.06
0.449521666,-0.449521666,0.3,-0.06
0.452119468,-0.452119468,0.3,-0.06
0.45028599,-0.45028599,0.3,-0.06
0.457740861,-0.457740861,0.3,-0.06
0.446919059,-0.446919059,0.3,-0.06
0.44944638,-0.44944638,0.3,-0.06
0.431447681,-0.431447681,0.3,-0.06
0.403846169,-0.403846169,0.3,-0.06
0.373834991,-0.373834991,0.3,-0.06
0.355220875,-0.355220875,0.3,-0.06
0.344459106,-0.344459106,0.3,-0.06
0.335261553,-0.335261553,0.3,-0.06
0.332792313,-0.332792313,0.3,-0.06
0.352783587,-0.352783587,0.3,-0.06
0.385112144,-0.385112144,0.3,-0.06
0.414013888,-0.414013888,0.3,-0.06
0.446732211,-0.446732211,0.3,-0.06
0.492941778,-0.492941778,0.3,-0.06
0.529434711,-0.529434711,0.3,-0.06
0.547949896,-0.547949896,0.3,-0.06
0.552937635,-0.552937635,0.3,-0.06
0.543320371,-0.543320371,0.3,-0.06
0.516646986,-0.516646986,0.3,-0.06
0.506730222,-0.506730222,0.3,-0.06
0.507540978,-0.507540978,0.3,-0.06
0.502786515,-0.502786515,0.3,-0.06
0.504832079,-0.504832079,0.3,-0.06
0.504662615,-0.504662615,0.3,-0.06
0.499147526,-0.499147526,0.3,-0.06
0.480873366,-0.480873366,0.3,-0.06
0.440098788,-0.440098788,0.3,-0.06
0.393792674,-0.393792674,0.3,-0.06
0.362815199,-0.362815199,0.3,-0.06
0.342061904,-0.342061904,0.3,-0.06
0.33247354,-0.33247354,0.3,-0.06
0.322198244,-0.322198244,0.3,-0.06
0.318589945,-0.318589945,0.3,-0.06
0.332723057,-0.332723057,0.3,-0.06
0.360744028,-0.360744028,0.3,-0.06
0.396862762,-0.396862762,0.3,-0.06
0.434734949,-0.434734949,0.3,-0.06
0.475362118,-0.475362118,0.3,-0.06
0.509657908,-0.509657908,0.3,-0.06
0.513884325,-0.513884325,0.3,-0.06
0.504196249,-0.504196249,0.3,-0.06
0.485885978,-0.485885978,0.3,-0.06
0.467694018,-0.467694018,0.3,-0.06
0.456923387,-0.456923387,0.3,-0.06
0.444553681,-0.444553681,0.3,-0.06
0.445995499,-0.445995499,0.3,-0.06
0.441689939,-0.441689939,0.3,-0.06
0.428501781,-0.428501781,0.3,-0.06
0.410441659,-0.410441659,0.3,-0.06
0.402409896,-0.402409896,0.3,-0.06
0.376744739,-0.376744739,0.3,-0.06
0.34030618,-0.34030618,0.3,-0.06
0.311596884,-0.311596884,0.3,-0.06
0.294761869,-0.294761869,0.3,-0.06
0.286783592,-0.286783592,0.3,-0.06
0.28403512,-0.28403512,0.3,-0.06
0.285804439,-0.285804439,0.3,-0.06
0.29830798,-0.29830798,0.3,-0.06
0.320507907,-0.320507907,0.3,-0.06
0.353474631,-0.353474631,0.3,-0.06
0.395227614,-0.395227614,0.3,-0.06
0.419883162,-0.419883162,0.3,-0.06
0.436065632,-0.436065632,0.3,-0.06
0.431531893,-0.431531893,0.3,-0.06
0.409578264,-0.409578264,0.3,-0.06
0.371562046,-0.371562046,0.3,-0.06
0.357653431,-0.357653431,0.3,-0.06
0.348354806,-0.348354806,0.3,-0.06
0.341480088,-0.341480088,0.3,-0.06
0.330861825,-0.330861825,0.3,-0.06
0.323891934,-0.323891934,0.3,-0.06
0.323210757,-0.323210757,0.3,-0.06
0.318550512,-0.318550512,0.3,-0.06
0.309734952,-0.309734952,0.3,-0.06
0.290775994,-0.290775994,0.3,-0.06
0.260051989,-0.260051989,0.3,-0.06
0.233691639,-0.233691639,0.3,-0.06
0.219449356,-0.219449356,0.3,-0.06
0.201777005,-0.201777005,0.3,-0.06
0.195363278,-0.195363278,0.3,-0.06
0.19911392,-0.19911392,0.3,-0.06
0.205793013,-0.205793013,0.3,-0.06
0.219386371,-0.219386371,0.3,-0.06
0.261032547,-0.261032547,0.3,-0.06
0.333387245,-0.333387245,0.3,-0.06
0.385063992,-0.385063992,0.3,-0.06
0.404775297,-0.404775297,0.3,-0.06
0.390523695,-0.390523695,0.3,-0.06
0.363458558,-0.363458558,0.3,-0.06
0.3347361,-0.3347361,0.3,-0.06
0.315100064,-0.315100064,0.3,-0.06
0.291448719,-0.291448719,0.3,-0.06
0.291495073,-0.291495073,0.3,-0.06
0.297307507,-0.297307507,0.3,-0.06
0.306228336,-0.306228336,0.3,-0.06
0.332000501,-0.332000501,0.3,-0.06
0.36867508,-0.36867508,0.3,-0.06
0.360225089,-0.360225089,0.3,-0.06
0.33543479,-0.33543479,0.3,-0.06
0.296572347,-0.296572347,0.3,-0.06
0.268362933,-0.268362933,0.3,-0.06
0.248823103,-0.248823103,0.3,-0.06
0.234206745,-0.234206745,0.3,-0.06
0.233944394,-0.233944394,0.3,-0.06
0.241901362,-0.241901362,0.3,-0.06
0.257890043,-0.257890043,0.3,-0.06
0.275325548,-0.275325548,0.3,-0.06
0.31516637,-0.31516637,0.3,-0.06
0.358638886,-0.358638886,0.3,-0.06
0.397705983,-0.397705983,0.3,-0.06
0.419853974,-0.419853974,0.3,-0.06
0.413133675,-0.413133675,0.3,-0.06
0.391142663,-0.391142663,0.3,-0.06
0.359407523,-0.359407523,0.3,-0.06
0.331567654,-0.331567654,0.3,-0.06
0.32710002,-0.32710002,0.3,-0.06
0.319835028,-0.319835028,0.3,-0.06
0.324672089,-0.324672089,0.3,-0.06
0.345793763,-0.345793763,0.3,-0.06
0.37968189,-0.37968189,0.3,-0.06
0.414768391,-0.414768391,0.3,-0.06
0.42280515,-0.42280515,0.3,-0.06
0.409404159,-0.409404159,0.3,-0.06
0.379500568,-0.379500568,0.3,-0.06
0.356054956,-0.356054956,0.3,-0.06
0.337495599,-0.337495599,0.3,-0.06
0.325823349,-0.325823349,0.3,-0.06
0.319081561,-0.319081561,0.3,-0.06
0.322353411,-0.322353411,0.3,-0.06
0.33819006,-0.33819006,0.3,-0.06
0.367781294,-0.367781294,0.3,-0.06
0.419835099,-0.419835099,0.3,-0.06
0.46819941,-0.46819941,0.3,-0.06
0.526818405,-0.526818405,0.3,-0.06
0.581355575,-0.581355575,0.3,-0.06
0.575747062,-0.575747062,0.3,-0.06
0.54812137,-0.54812137,0.3,-0.06
0.529771047,-0.529771047,0.3,-0.06
0.520487423,-0.520487423,0.3,-0.06
0.525349979,-0.525349979,0.3,-0.06
0.522631388,-0.522631388,0.3,-0.06
0.510229799,-0.510229799,0.3,-0.06
0.500197728,-0.500197728,0.3,-0.06
0.496986957,-0.496986957,0.3,-0.06
0.491117483,-0.491117483,0.3,-0.06
0.462071791,-0.462071791,0.3,-0.06
0.423249181,-0.423249181,0.3,-0.06
0.38026169,-0.38026169,0.3,-0.06
0.345228977,-0.345228977,0.3,-0.06
0.31406251,-0.31406251,0.3,-0.06
0.289472876,-0.289472876,0.3,-0.06
0.270734367,-0.270734367,0.3,-0.06
0.266339273,-0.266339273,0.3,-0.06
0.268294259,-0.268294259,0.3,-0.06
0.274693512,-0.274693512,0.3,-0.06
0.30645096,-0.30645096,0.3,-0.06
0.344553036,-0.344553036,0.3,-0.06
0.381337128,-0.381337128,0.3,-0.06
0.398868619,-0.398868619,0.3,-0.06
0.390250649,-0.390250649,0.3,-0.06
0.375627841,-0.375627841,0.3,-0.06
0.361454162,-0.361454162,0.3,-0.06
0.34238508,-0.34238508,0.3,-0.06
0.33226059,-0.33226059,0.3,-0.06
0.318929861,-0.318929861,0.3,-0.06
0.322254182,-0.322254182,0.3,-0.06
0.338601799,-0.338601799,0.3,-0.06
0.365751406,-0.365751406,0.3,-0.06
0.377190767,-0.377190767,0.3,-0.06
0.367912038,-0.367912038,0.3,-0.06
0.34198045,-0.34198045,0.3,-0.06
0.310387445,-0.310387445,0.3,-0.06
0.281859687,-0.281859687,0.3,-0.06
0.263236101,-0.263236101,0.3,-0.06
0.246721313,-0.246721313,0.3,-0.06
0.240779998,-0.240779998,0.3,-0.06
0.244825571,-0.244825571,0.3,-0.06
0.256223897,-0.256223897,0.3,-0.06
0.270510159,-0.270510159,0.3,-0.06
0.297608218,-0.297608218,0.3,-0.06
0.339315758,-0.339315758,0.3,-0.06
0.373141869,-0.373141869,0.3,-0.06
0.401090533,-0.401090533,0.3,-0.06
0.414475649,-0.414475649,0.3,-0.06
0.420296406,-0.420296406,0.3,-0.06
0.414761806,-0.414761806,0.3,-0.06
0.403409434,-0.403409434,0.3,-0.06
0.406770945,-0.406770945,0.3,-0.06
0.418747396,-0.418747396,0.3,-0.06
0.431652849,-0.431652849,0.3,-0.06
0.446084693,-0.446084693,0.3,-0.06
0.464667632,-0.464667632,0.3,-0.06
0.480927574,-0.480927574,0.3,-0.06
0.461811845,-0.461811845,0.3,-0.06
0.420611357,-0.420611357,0.3,-0.06
0.381559952,-0.381559952,0.3,-0.06
0.346333963,-0.346333963,0.3,-0.06
0.323776974,-0.323776974,0.3,-0.06
0.305715665,-0.305715665,0.3,-0.06
0.29233198,-0.29233198,0.3,-0.06
0.288321885,-0.288321885,0.3,-0.06
0.297723951,-0.297723951,0.3,-0.06
0.32010842,-0.32010842,0.3,-0.06
0.363762413,-0.363762413,0.3,-0.06
0.423554333,-0.423554333,0.3,-0.06
0.476734701,-0.476734701,0.3,-0.06
0.512286828,-0.512286828,0.3,-0.06
0.526381754,-0.526381754,0.3,-0.06
0.519736429,-0.519736429,0.3,-0.06
0.504420895,-0.504420895,0.3,-0.06
0.48235378,-0.48235378,0.3,-0.06
0.468728536,-0.468728536,0.3,-0.06
0.452462925,-0.452462925,0.3,-0.06
0.443736883,-0.443736883,0.3,-0.06
0.438001086,-0.438001086,0.3,-0.06
0.42864824,-0.42864824,0.3,-0.06
0.415181809,-0.415181809,0.3,-0.06
0.378353539,-0.378353539,0.3,-0.06
0.332630075,-0.332630075,0.3,-0.06
0.291609754,-0.291609754,0.3,-0.06
0.25626347,-0.25626347,0.3,-0.06
0.239352669,-0.239352669,0.3,-0.06
0.223818676,-0.223818676,0.3,-0.06
0.220454295,-0.220454295,0.3,-0.06
0.224597989,-0.224597989,0.3,-0.06
0.237625207,-0.237625207,0.3,-0.06
0.26508507,-0.26508507,0.3,-0.06
0.329796437,-0.329796437,0.3,-0.06
0.397145056,-0.397145056,0.3,-0.06
0.456935471,-0.456935471,0.3,-0.06
0.492621796,-0.492621796,0.3,-0.06
0.485789349,-0.485789349,0.3,-0.06
0.459871179,-0.459871179,0.3,-0.06
0.433237871,-0.433237871,0.3,-0.06
0.39460649,-0.39460649,0.3,-0.06
0.350219728,-0.350219728,0.3,-0.06
0.319773533,-0.319773533,0.3,-0.06
0.301402061,-0.301402061,0.3,-0.06
0.279291478,-0.279291478,0.3,-0.06
0.265485033,-0.265485033,0.3,-0.06
0.250252018,-0.250252018,0.3,-0.06
0.23380059,-0.23380059,0.3,-0.06
0.218567589,-0.218567589,0.3,-0.06
0.195782849,-0.195782849,0.3,-0.06
0.177916228,-0.177916228,0.3,-0.06
0.161766877,-0.161766877,0.3,-0.06
0.150694225,-0.150694225,0.3,-0.06
0.1507198,-0.1507198,0.3,-0.06
0.15433571,-0.15433571,0.3,-0.06
0.156299739,-0.156299739,0.3,-0.06
0.17141991,-0.17141991,0.3,-0.06
0.217484461,-0.217484461,0.3,-0.06
0.263737772,-0.263737772,0.3,-0.06
0.307577684,-0.307577684,0.3,-0.06
0.34568117,-0.34568117,0.3,-0.06
0.364411209,-0.364411209,0.3,-0.06
0.370416439,-0.370416439,0.3,-0.06
0.370120686,-0.370120686,0.3,-0.06
0.367004697,-0.367004697,0.3,-0.06
0.369999714,-0.369999714,0.3,-0.06
0.37768432,-0.37768432,0.3,-0.06
0.385053601,-0.385053601,0.3,-0.06
0.393780835,-0.393780835,0.3,-0.06
0.403576002,-0.403576002,0.3,-0.06
0.403303804,-0.403303804,0.3,-0.06
0.384289074,-0.384289074,0.3,-0.06
0.36221747,-0.36221747,0.3,-0.06
0.32116887,-0.32116887,0.3,-0.06
0.284500867,-0.284500867,0.3,-0.06
0.254667472,-0.254667472,0.3,-0.06
0.228121174,-0.228121174,0.3,-0.06
0.217607965,-0.217607965,0.3,-0.06
0.218746311,-0.218746311,0.3,-0.06
0.227172724,-0.227172724,0.3,-0.06
0.241543123,-0.241543123,0.3,-0.06
0.255259792,-0.255259792,0.3,-0.06
0.287008621,-0.287008621,0.3,-0.06
0.311662977,-0.311662977,0.3,-0.06
0.331680184,-0.331680184,0.3,-0.06
0.350658753,-0.350658753,0.3,-0.06
0.366013509,-0.366013509,0.3,-0.06
0.356033765,-0.356033765,0.3,-0.06
0.324837475,-0.324837475,0.3,-0.06
0.307186706,-0.307186706,0.3,-0.06
0.295942444,-0.295942444,0.3,-0.06
0.294411859,-0.294411859,0.3,-0.06
0.299131174,-0.299131174,0.3,-0.06
0.322967621,-0.322967621,0.3,-0.06
0.345297087,-0.345297087,0.3,-0.06
0.331059305,-0.331059305,0.3,-0.06
0.286285972,-0.286285972,0.3,-0.06
0.255531787,-0.255531787,0.3,-0.06
0.244654626,-0.244654626,0.3,-0.06
0.230414963,-0.230414963,0.3,-0.06
0.222152564,-0.222152564,0.3,-0.06
0.217231027,-0.217231027,0.3,-0.06
0.217222659,-0.217222659,0.3,-0.06
0.224243104,-0.224243104,0.3,-0.06
0.245715547,-0.245715547,0.3,-0.06
0.278577657,-0.278577657,0.3,-0.06
0.315919849,-0.315919849,0.3,-0.06
0.352025675,-0.352025675,0.3,-0.06
0.394595231,-0.394595231,0.3,-0.06
0.427137093,-0.427137093,0.3,-0.06
0.432650331,-0.432650331,0.3,-0.06
0.42388058,-0.42388058,0.3,-0.06
0.388809731,-0.388809731,0.3,-0.06
0.362219218,-0.362219218,0.3,-0.06
0.354518825,-0.354518825,0.3,-0.06
0.34979776,-0.34979776,0.3,-0.06
0.359382799,-0.359382799,0.3,-0.06
0.37276518,-0.37276518,0.3,-0.06
0.413111056,-0.413111056,0.3,-0.06
0.404058126,-0.404058126,0.3,-0.06
0.357164394,-0.357164394,0.3,-0.06
0.312929729,-0.312929729,0.3,-0.06
0.276305363,-0.276305363,0.3,-0.06
0.259664832,-0.259664832,0.3,-0.06
0.243800277,-0.243800277,0.3,-0.06
0.230023675,-0.230023675,0.3,-0.06
0.224288331,-0.224288331,0.3,-0.06
0.224336377,-0.224336377,0.3,-0.06
0.238073152,-0.238073152,0.3,-0.06
0.283601988,-0.283601988,0.3,-0.06
0.325535279,-0.325535279,0.3,-0.06
0.373737033,-0.373737033,0.3,-0.06
0.410188997,-0.410188997,0.3,-0.06
0.423082229,-0.423082229,0.3,-0.06
0.421845947,-0.421845947,0.3,-0.06
0.404305475,-0.404305475,0.3,-0.06
0.372260726,-0.372260726,0.3,-0.06
0.363199248,-0.363199248,0.3,-0.06
0.368649773,-0.368649773,0.3,-0.06
0.3746549,-0.3746549,0.3,-0.06
0.37785788,-0.37785788,0.3,-0.06
0.383019267,-0.383019267,0.3,-0.06
0.403343965,-0.403343965,0.3,-0.06
0.390154144,-0.390154144,0.3,-0.06
0.349770388,-0.349770388,0.3,-0.06
0.308379272,-0.308379272,0.3,-0.06
0.274489945,-0.274489945,0.3,-0.06
0.253022344,-0.253022344,0.3,-0.06
0.233998891,-0.233998891,0.3,-0.06
0.223153986,-0.223153986,0.3,-0.06
0.221758572,-0.221758572,0.3,-0.06
0.227826317,-0.227826317,0.3,-0.06
0.252878622,-0.252878622,0.3,-0.06
0.292529166,-0.292529166,0.3,-0.06
0.334321516,-0.334321516,0.3,-0.06
0.373124967,-0.373124967,0.3,-0.06
0.394778484,-0.394778484,0.3,-0.06
0.400816945,-0.400816945,0.3,-0.06
0.395017789,-0.395017789,0.3,-0.06
0.378283964,-0.378283964,0.3,-0.06
0.361496597,-0.361496597,0.3,-0.06
0.344702362,-0.344702362,0.3,-0.06
0.334089193,-0.334089193,0.3,-0.06
0.332679009,-0.332679009,0.3,-0.06
0.34212187,-0.34212187,0.3,-0.06
0.353846816,-0.353846816,0.3,-0.06
0.370892806,-0.370892806,0.3,-0.06
0.365664117,-0.365664117,0.3,-0.06
0.344460261,-0.344460261,0.3,-0.06
0.321015391,-0.321015391,0.3,-0.06
0.299251306,-0.299251306,0.3,-0.06
0.27656274,-0.27656274,0.3,-0.06
0.250922851,-0.250922851,0.3,-0.06
0.243348855,-0.243348855,0.3,-0.06
0.237974836,-0.237974836,0.3,-0.06
0.243741805,-0.243741805,0.3,-0.06
0.266514442,-0.266514442,0.3,-0.06
0.298728024,-0.298728024,0.3,-0.06
0.353142641,-0.353142641,0.3,-0.06
0.398139679,-0.398139679,0.3,-0.06
0.437751009,-0.437751009,0.3,-0.06
0.46440103,-0.46440103,0.3,-0.06
0.47656823,-0.47656823,0.3,-0.06
0.480057065,-0.480057065,0.3,-0.06
0.475261747,-0.475261747,0.3,-0.06
0.47069001,-0.47069001,0.3,-0.06
0.466771691,-0.466771691,0.3,-0.06
0.454322414,-0.454322414,0.3,-0.06
0.439370803,-0.439370803,0.3,-0.06
0.405546084,-0.405546084,0.3,-0.06
0.379090494,-0.379090494,0.3,-0.06
0.360313389,-0.360313389,0.3,-0.06
0.324536143,-0.324536143,0.3,-0.06
0.277057428,-0.277057428,0.3,-0.06
0.228165868,-0.228165868,0.3,-0.06
0.194034322,-0.194034322,0.3,-0.06
0.17835557,-0.17835557,0.3,-0.06
0.172217653,-0.172217653,0.3,-0.06
0.173505206,-0.173505206,0.3,-0.06
0.183463014,-0.183463014,0.3,-0.06
0.201575281,-0.201575281,0.3,-0.06
0.230009969,-0.230009969,0.3,-0.06
0.263877854,-0.263877854,0.3,-0.06
0.285670941,-0.285670941,0.3,-0.06
0.297965148,-0.297965148,0.3,-0.06
0.303573256,-0.303573256,0.3,-0.06
0.305171799,-0.305171799,0.3,-0.06
0.302313433,-0.302313433,0.3,-0.06
0.295310733,-0.295310733,0.3,-0.06
0.27462427,-0.27462427,0.3,-0.06
0.26928574,-0.26928574,0.3,-0.06
0.269386021,-0.269386021,0.3,-0.06
0.274184858,-0.274184858,0.3,-0.06
0.271499515,-0.271499515,0.3,-0.06
0.266837333,-0.266837333,0.3,-0.06
0.255782338,-0.255782338,0.3,-0.06
0.239595915,-0.239595915,0.3,-0.06
0.227696635,-0.227696635,0.3,-0.06
0.220646429,-0.220646429,0.3,-0.06
0.209934973,-0.209934973,0.3,-0.06
0.196034193,-0.196034193,0.3,-0.06
0.186428868,-0.186428868,0.3,-0.06
0.179292637,-0.179292637,0.3,-0.06
0.181510457,-0.181510457,0.3,-0.06
0.188943483,-0.188943483,0.3,-0.06
0.208625299,-0.208625299,0.3,-0.06
0.251041763,-0.251041763,0.3,-0.06
0.294508779,-0.294508779,0.3,-0.06
0.343488563,-0.343488563,0.3,-0.06
0.382061942,-0.382061942,0.3,-0.06
0.395544334,-0.395544334,0.3,-0.06
0.385638328,-0.385638328,0.3,-0.06
0.373048639,-0.373048639,0.3,-0.06
0.366649039,-0.366649039,0.3,-0.06
0.369153707,-0.369153707,0.3,-0.06
0.371426101,-0.371426101,0.3,-0.06
0.380387258,-0.380387258,0.3,-0.06
0.395168797,-0.395168797,0.3,-0.06
0.417047525,-0.417047525,0.3,-0.06
0.408722648,-0.408722648,0.3,-0.06
0.367675542,-0.367675542,0.3,-0.06
0.33353542,-0.33353542,0.3,-0.06
0.316159338,-0.316159338,0.3,-0.06
0.310603829,-0.310603829,0.3,-0.06
0.305341072,-0.305341072,0.3,-0.06
0.307371419,-0.307371419,0.3,-0.06
0.30999368,-0.30999368,0.3,-0.06
0.316846519,-0.316846519,0.3,-0.06
0.322961132,-0.322961132,0.3,-0.06
0.351055654,-0.351055654,0.3,-0.06
0.375469963,-0.375469963,0.3,-0.06
0.40324431,-0.40324431,0.3,-0.06
0.432376782,-0.432376782,0.3,-0.06
0.448931533,-0.448931533,0.3,-0.06
0.447348755,-0.447348755,0.3,-0.06
0.432655131,-0.432655131,0.3,-0.06
0.411454967,-0.411454967,0.3,-0.06
0.39798055,-0.39798055,0.3,-0.06
0.388775746,-0.388775746,0.3,-0.06
0.3878811,-0.3878811,0.3,-0.06
0.396510897,-0.396510897,0.3,-0.06
0.409601743,-0.409601743,0.3,-0.06
0.433005219,-0.433005219,0.3,-0.06
0.416063705,-0.416063705,0.3,-0.06
0.376253941,-0.376253941,0.3,-0.06
0.344109082,-0.344109082,0.3,-0.06
0.31977004,-0.31977004,0.3,-0.06
0.315221589,-0.315221589,0.3,-0.06
0.30777148,-0.30777148,0.3,-0.06
0.299869708,-0.299869708,0.3,-0.06
0.295324179,-0.295324179,0.3,-0.06
0.295762084,-0.295762084,0.3,-0.06
0.303078502,-0.303078502,0.3,-0.06
0.326036568,-0.326036568,0.3,-0.06
0.362064988,-0.362064988,0.3,-0.06
0.40170355,-0.40170355,0.3,-0.06
0.440385204,-0.440385204,0.3,-0.06
0.461101444,-0.461101444,0.3,-0.06
0.458268621,-0.458268621,0.3,-0.06
0.449188556,-0.449188556,0.3,-0.06
0.442604781,-0.442604781,0.3,-0.06
0.437609729,-0.437609729,0.3,-0.06
0.441698321,-0.441698321,0.3,-0.06
0.442026951,-0.442026951,0.3,-0.06
0.457459959,-0.457459959,0.3,-0.06
0.477457111,-0.477457111,0.3,-0.06
0.488567877,-0.488567877,0.3,-0.06
0.473525372,-0.473525372,0.3,-0.06
0.431973837,-0.431973837,0.3,-0.06
0.393390992,-0.393390992,0.3,-0.06
0.36745632,-0.36745632,0.3,-0.06
0.345881514,-0.345881514,0.3,-0.06
0.325246381,-0.325246381,0.3,-0.06
0.310612303,-0.310612303,0.3,-0.06
0.309939309,-0.309939309,0.3,-0.06
0.319817569,-0.319817569,0.3,-0.06
0.340313254,-0.340313254,0.3,-0.06
0.374434561,-0.374434561,0.3,-0.06
0.425921771,-0.425921771,0.3,-0.06
0.480360713,-0.480360713,0.3,-0.06
0.517302963,-0.517302963,0.3,-0.06
0.539538888,-0.539538888,0.3,-0.06
0.54046023,-0.54046023,0.3,-0.06
0.534988546,-0.534988546,0.3,-0.06
0.516637364,-0.516637364,0.3,-0.06
0.499481349,-0.499481349,0.3,-0.06
0.498851597,-0.498851597,0.3,-0.06
0.500318265,-0.500318265,0.3,-0.06
0.509068733,-0.509068733,0.3,-0.06
0.516162772,-0.516162772,0.3,-0.06
0.530919518,-0.530919518,0.3,-0.06
0.523280282,-0.523280282,0.3,-0.06
0.497932452,-0.497932452,0.3,-0.06
0.469925124,-0.469925124,0.3,-0.06
0.453126692,-0.453126692,0.3,-0.06
0.442809805,-0.442809805,0.3,-0.06
0.440215129,-0.440215129,0.3,-0.06
0.442176287,-0.442176287,0.3,-0.06
0.447485156,-0.447485156,0.3,-0.06
0.460124359,-0.460124359,0.3,-0.06
0.478860174,-0.478860174,0.3,-0.06
0.496479064,-0.496479064,0.3,-0.06
0.518353858,-0.518353858,0.3,-0.06
0.541182254,-0.541182254,0.3,-0.06
0.559176242,-0.559176242,0.3,-0.06
0.567636541,-0.567636541,0.3,-0.06
0.563710675,-0.563710675,0.3,-0.06
0.55325898,-0.55325898,0.3,-0.06
0.540014332,-0.540014332,0.3,-0.06
0.530825026,-0.530825026,0.3,-0.06
0.51853835,-0.51853835,0.3,-0.06
0.519293818,-0.519293818,0.3,-0.06
0.531213142,-0.531213142,0.3,-0.06
0.547423511,-0.547423511,0.3,-0.06
0.554770287,-0.554770287,0.3,-0.06
0.538193743,-0.538193743,0.3,-0.06
0.50821234,-0.50821234,0.3,-0.06
0.476544322,-0.476544322,0.3,-0.06
0.452459071,-0.452459071,0.3,-0.06
0.438341795,-0.438341795,0.3,-0.06
0.424357636,-0.424357636,0.3,-0.06
0.408817249,-0.408817249,0.3,-0.06
0.397306041,-0.397306041,0.3,-0.06
0.397932173,-0.397932173,0.3,-0.06
0.413883302,-0.413883302,0.3,-0.06
0.437029441,-0.437029441,0.3,-0.06
0.472602598,-0.472602598,0.3,-0.06
0.508776376,-0.508776376,0.3,-0.06
0.532821674,-0.532821674,0.3,-0.06
0.541714898,-0.541714898,0.3,-0.06
0.542009648,-0.542009648,0.3,-0.06
0.52076747,-0.52076747,0.3,-0.06
0.489376215,-0.489376215,0.3,-0.06
0.47255567,-0.47255567,0.3,-0.06
0.466300821,-0.466300821,0.3,-0.06
0.460924207,-0.460924207,0.3,-0.06
0.453747151,-0.453747151,0.3,-0.06
0.446358483,-0.446358483,0.3,-0.06
0.438265472,-0.438265472,0.3,-0.06
0.421107401,-0.421107401,0.3,-0.06
0.410594665,-0.410594665,0.3,-0.06
0.396421146,-0.396421146,0.3,-0.06
0.381012332,-0.381012332,0.3,-0.06
0.36511995,-0.36511995,0.3,-0.06
0.343164042,-0.343164042,0.3,-0.06
0.326579192,-0.326579192,0.3,-0.06
0.318617969,-0.318617969,0.3,-0.06
0.309542807,-0.309542807,0.3,-0.06
0.314294268,-0.314294268,0.3,-0.06
0.33741722,-0.33741722,0.3,-0.06
0.3658027,-0.3658027,0.3,-0.06
0.401456797,-0.401456797,0.3,-0.06
0.43078379,-0.43078379,0.3,-0.06
0.447301431,-0.447301431,0.3,-0.06
0.458974278,-0.458974278,0.3,-0.06
0.460684883,-0.460684883,0.3,-0.06
0.462893436,-0.462893436,0.3,-0.06
0.465044291,-0.465044291,0.3,-0.06
0.456042955,-0.456042955,0.3,-0.06
0.44642651,-0.44642651,0.3,-0.06
0.436548155,-0.436548155,0.3,-0.06
0.436981694,-0.436981694,0.3,-0.06
0.441640917,-0.441640917,0.3,-0.06
0.438566332,-0.438566332,0.3,-0.06
0.426790253,-0.426790253,0.3,-0.06
0.412511418,-0.412511418,0.3,-0.06
0.393301279,-0.393301279,0.3,-0.06
0.388513062,-0.388513062,0.3,-0.06
0.372572579,-0.372572579,0.3,-0.06
0.356539952,-0.356539952,0.3,-0.06
0.345735793,-0.345735793,0.3,-0.06
0.342340187,-0.342340187,0.3,-0.06
0.354407198,-0.354407198,0.3,-0.06
0.38352563,-0.38352563,0.3,-0.06
0.411945322,-0.411945322,0.3,-0.06
0.443085921,-0.443085921,0.3,-0.06
0.466840355,-0.466840355,0.3,-0.06
0.479823359,-0.479823359,0.3,-0.06
0.486993324,-0.486993324,0.3,-0.06
0.487622706,-0.487622706,0.3,-0.06
0.490216227,-0.490216227,0.3,-0.06
0.496972577,-0.496972577,0.3,-0.06
0.499124576,-0.499124576,0.3,-0.06
0.495298979,-0.495298979,0.3,-0.06
0.495724114,-0.495724114,0.3,-0.06
0.502670928,-0.502670928,0.3,-0.06
0.502676281,-0.502676281,0.3,-0.06
0.488123819,-0.488123819,0.3,-0.06
0.460644174,-0.460644174,0.3,-0.06
0.428862841,-0.428862841,0.3,-0.06
0.402856512,-0.402856512,0.3,-0.06
0.383559289,-0.383559289,0.3,-0.06
0.367703384,-0.367703384,0.3,-0.06
0.35735441,-0.35735441,0.3,-0.06
0.347541506,-0.347541506,0.3,-0.06
0.343568635,-0.343568635,0.3,-0.06
0.351593872,-0.351593872,0.3,-0.06
0.374988829,-0.374988829,0.3,-0.06
0.409932943,-0.409932943,0.3,-0.06
0.439571195,-0.439571195,0.3,-0.06
